,object,image,name_agreement,H_statistic,Normalised_H_statistic,recognition_RT_mean,recognition_RT_SD,recognition_RT_95CI,first_key_RT,is_natural,modalName,modalWordFreq,weightedWordFreq,modalWordLength,weightedWordLength,modalProductionFreq_raw,altName1,altName1ProductionFreq_raw,altName1WordFreq,altName1WordLength,altName2,altName2ProductionFreq_raw,altName2WordFreq,altName2WordLength,altName3,altName3ProductionFreq_raw,altName3WordFreq,altName3WordLength,altName4,altName4ProductionFreq_raw,altName4WordFreq,altName4WordLength,altName5,altName5ProductionFreq_raw,altName5WordFreq,altName5WordLength,altName6,altName6ProductionFreq_raw,altName6WordLength,altName6WordFreq,altName7,altName7ProductionFreq_raw,altName7WordLength,altName7WordFreq,altName8,altName8ProductionFreq_raw,altName8WordLength,altName8WordFreq,altName9,altName9ProductionFreq_raw,altName9WordLength,altName9WordFreq,altName10,altName10ProductionFreq_raw,altName10WordLength,altName10WordFreq,altName11,altName11ProductionFreq_raw,altName11WordLength,altName11WordFreq,altName12,altName12ProductionFreq_raw,altName12WordLength,altName12WordFreq,altName13,altName13ProductionFreq_raw,altName13WordLength,altName13WordFreq,altName14,altName14ProductionFreq_raw,altName14WordLength,altName14WordFreq,altName15,altName15ProductionFreq_raw,altName15WordLength,altName15WordFreq
282,frogfish,frogfish_2.png,34.375,3.191399282,0.890218317,1566.957143,947.12341,496.12447,104.4928571,1,cheese,4.81,4.4775,6,4.75,1,fish,5,5.19,4,coral,5,3.86,5,fungus,2,3.48,6,plant,1,4.81,5,flower,1,4.5,6,sea urchin,1,9,2.729159482,sweet on a carpet,1,14,NA,frogfish,1,8,1.9,leaf,1,4,NA,stonefish,1,9,NA,sea sponge,1,9,1.649978236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,frogfish,frogfish_3.png,51.61290323,1.810081021,0.644763869,1686.976923,689.86079,265.16908,105.4423078,1,fish,5.19,4.81,4,4.285714286,16,coral,6,3.86,5,sea,1,5.2,3,sea creature,1,2.576549318,11,seaweed,1,3.83,7,plant,1,4.81,5,stonefish,1,9,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,frogfish,frogfish_4.png,96.96969697,0.195909271,0.195909271,1219.106061,598.70662,204.27028,95.16363632,1,fish,5.19,5.19,4,4,32,sea creature,1,2.576549318,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,frying pan,frying pan_1.png,48.48484848,1.329140818,0.664570409,960.016129,603.66978,212.50379,98.10967739,0,pan,4.6,3.965609737,3,6,16,frying pan,15,3.331219473,9,skillet,1,NA,7,cooking,1,4.94,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,frying pan,frying pan_2.png,43.75,2.020102603,0.719575066,1015.740625,773.30228,267.93065,92.65625001,0,pan,4.6,3.704032609,3,6.034482759,14,frying pan,11,3.331219473,9,pancake pan,2,0.996765722,10,skillet,2,2.19,7,egg,1,4.8,3,saucepan,1,3.17,8,omlette/pancake frying pan,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,frying pan,frying pan_3.png,43.75,2.020102603,0.719575066,971.6903226,454.49455,159.99114,90.34838709,0,pan,4.6,3.827264793,3,6,14,frying pan,11,3.331219473,9,saucepan,2,3.17,8,skillet,2,2.19,7,water,1,5.53,5,wok,1,3.28,3,cast iron,1,8,3.556073733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,frying pan,frying pan_4.png,50,1.496696365,0.644592039,825.86875,629.55967,218.12729,94.90000001,0,pan,4.6,4.007902421,3,5.8,16,frying pan,14,3.331219473,9,sand,1,4.51,4,sauce pan,1,1.809679079,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,gecko,gecko_1.png,81.81818182,0.911607375,0.455803688,976.7965517,450.83048,164.08254,95.98275868,1,lizard,3.73,3.657777778,6,5.888888889,27,gecko,4,3.08,5,reptile,1,3.36,7,iguana,1,2.98,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,gecko,gecko_2.png,57.57575758,1.294994945,0.647497472,1152.74375,560.5572,194.21959,95.63750008,1,lizard,3.73,3.586774194,6,6.387096774,19,reptile,12,3.36,7,animal,1,4.93,6,newt,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,gecko,gecko_3.png,56.25,1.500691471,0.750345735,1277.751724,695.93044,253.28818,107.8103448,1,lizard,3.73,3.499655172,6,5.862068966,18,gecko,8,3.08,5,reptile,4,3.36,7,newt,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,gecko,gecko_4.png,75,1.13597686,0.56798843,1229.383871,638.32235,224.70218,87.76129032,1,lizard,3.73,3.601290323,6,5.903225806,24,gecko,5,3.08,5,reptile,2,3.36,7,animal,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,glass,glass_1.png,81.81818182,1.032819496,0.444811146,885.9969697,362.57434,123.70527,91.99696979,0,glass,4.92,4.790967742,5,5,27,cup,2,5.09,3,tumbler,2,2.75,7,container,1,3.77,9,water,1,5.53,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,glass,glass_2.png,90.625,0.534954723,0.337518852,938.4875,415.53906,143.97429,97.784375,0,glass,4.92,4.959354839,5,5,29,water,2,5.53,5,container,1,3.77,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,glass,glass_3.png,87.87878788,0.775259305,0.333886009,859.5656251,317.0521,109.85092,91.11562499,0,glass,4.92,4.92,5,5,29,container,1,3.77,9,glass tumbler,1,1.394705731,12,tumbler,1,2.75,7,cup,1,5.09,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,glass,glass_4.png,81.25,0.930892729,0.465446365,933.55625,481.84627,166.94815,87.55312503,0,glass,4.92,4.942666667,5,4.733333333,26,cup,4,5.09,3,container,1,3.77,9,water,1,5.53,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,glider,glider_1.png,47.05882353,1.881005488,0.670027674,1144.782353,619.76426,208.32201,96.53235296,0,plane,4.58,3.999333333,5,5.266666667,16,glider,12,3.19,6,jet,2,4.21,3,fly,1,4.9,3,clouds,1,4.23,6,aircraft,1,4.44,8,aeroplane,1,9,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,glider,glider_2.png,53.125,1.26273173,0.796695019,1090.916129,716.46633,252.21042,106.4419355,0,plane,4.58,3.949677419,5,5.580645161,17,glider,13,3.19,6,airplane,2,3.15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,glider,glider_3.png,43.75,1.927421284,0.686561314,1081.719355,570.7327,200.90929,92.25806455,0,plane,4.58,3.882142857,5,5.642857143,14,glider,12,3.19,6,airplane,2,3.15,8,drone,1,3.34,5,sky,1,4.79,3,aircraft,1,4.44,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,glider,glider_4.png,57.57575758,1.591972795,0.615859145,1314.371875,768.39781,266.23136,89.35937496,0,plane,4.58,4.133214286,5,5.321428571,19,glider,10,3.19,6,airplane,1,3.15,8,sky,1,4.79,3,toy plane,1,2.057463562,8,jet,1,4.21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,goblet,goblet_1.png,37.5,2.514097656,0.756818806,1171.622581,827.34891,291.2433,90.5096774,0,goblet,3.22,3.877916667,6,5.041666667,12,cup,9,5.09,3,chalice,4,2.96,7,trophy,1,4.37,6,wine,1,4.84,4,wine glass,1,2.716925025,9,container,1,9,3.77,vase,1,4,4.27,glass,1,5,4.92,ornament,1,8,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,goblet,goblet_2.png,37.5,2.494349704,0.786879722,1077.782759,760.39493,276.75043,87.32758612,0,goblet,3.22,3.900434783,6,4.826086957,12,cup,7,5.09,3,vase,6,4.27,4,chalice,2,2.96,7,trophy,1,4.37,6,glass,1,4.92,5,ornament,1,8,3.26,container,1,9,3.77,vessel,1,6,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,goblet,goblet_3.png,43.75,1.778831049,0.766100834,1005.851613,450.00767,158.41167,93.25806452,0,goblet,3.22,3.966896552,6,4.862068966,14,cup,12,5.09,3,chalice,3,2.96,7,glass,2,4.92,5,silver,1,5.01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,goblet,goblet_4.png,40.625,2.245016746,0.708223931,1018.275862,623.06815,226.7695,102.237931,0,cup,5.09,4.133333333,3,4.583333333,13,goblet,11,3.22,6,chalice,2,2.96,7,candle holder,1,2.075946968,12,glass,1,4.92,5,container,1,3.77,9,vase,1,4,NA,gld,1,3,1.47,gold chalice,1,11,0.996765722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,gondola,gondola_1.png,46.875,1.993343768,0.771130633,1028.30625,432.67018,149.90981,91.38750002,0,boat,4.89,4.103666667,4,4.966666667,15,gondola,8,2.84,7,canoe,5,3.5,5,ship,2,4.77,4,row boat,1,1.951008231,7,viking canoe,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,gondola,gondola_2.png,57.57575758,1.234388884,0.778812674,1210.577419,701.20085,246.83667,92.86774198,0,boat,4.89,4.006774194,4,5.225806452,19,gondola,12,2.84,7,canoe,2,3.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,gondola,gondola_3.png,56.25,1.354584212,0.854647483,1023.063333,516.63571,184.87232,91.69333337,0,boat,4.89,4.089666667,4,5.033333333,18,gondola,9,2.84,7,canoe,4,3.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,gondola,gondola_4.png,37.5,2.061278124,0.734242083,1582.17,785.75916,281.17514,92.56333331,0,boat,4.89,3.887692308,4,5.307692308,12,gondola,12,2.84,7,canoe,4,3.5,5,paddle boat,1,1.297795718,10,canal boat,1,2.376976964,9,rowing boat,1,2.704335898,10,water,1,5,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,goose,goose_1.png,62.5,1.622186051,0.627547228,939.8870968,436.20289,153.5521,89.23870966,1,goose,4.03,4.133571429,5,4.714285714,20,duck,7,4.53,4,swan,2,3.98,4,egg,1,4.8,3,duck pond,1,2.774916972,8,bird,1,4.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,goose,goose_2.png,64.51612903,1.327145927,0.663572963,1047.937931,694.55938,252.78918,97.03793102,1,goose,4.03,4.164482759,5,4.655172414,20,duck,8,4.53,4,swan,2,3.98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,goose,goose_3.png,62.5,1.298794941,0.819448372,1074.825,700.22593,242.61145,102.10625,1,duck,4.53,4.445,4,4.25,20,goose,8,4.03,5,bird,4,4.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,goose,goose_4.png,54.54545455,1.553557286,0.776778643,1052.1375,921.71196,319.35103,101.6187501,1,duck,4.53,4.436451613,4,4.290322581,18,goose,9,4.03,5,bird,5,4.85,4,greylag goose,1,1.473886977,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,grasshopper,grasshopper_1.png,27.27272727,2.255826952,0.872672989,1013.025806,347.75204,122.41564,95.45483862,1,grasshopper,2.91,3.608666667,11,7.533333333,9,insect,9,3.85,6,cricket,8,4.45,7,locust,3,2.71,6,bug,2,4.07,3,cockroach,1,3.07,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,grasshopper,grasshopper_2.png,42.42424242,2.008126789,0.864853134,1320.021875,949.41865,328.95073,89.90625001,1,grasshopper,2.91,3.46875,11,8,14,insect,9,3.85,6,cricket,5,4.45,7,locust,3,2.71,6,bug,2,4.07,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,grasshopper,grasshopper_3.png,39.39393939,2.386374218,0.795458073,1468.032143,746.53533,276.51548,91.11785712,1,insect,3.85,3.738,6,6.08,13,bug,6,4.07,3,grasshopper,4,2.91,11,locust,2,2.71,6,cricket,2,4.45,7,moth,1,3.64,4,reptile,1,7,3.36,lizard,1,6,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,grasshopper,grasshopper_4.png,40.625,1.991046069,0.770241761,1484.048387,985.41789,346.88673,88.94193545,1,grasshopper,2.91,3.606428571,11,8.642857143,13,cricket,9,4.45,7,insect,7,3.85,6,bug,1,4.07,3,locust,1,2.71,6,stick insect,1,2.609549579,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,grinder,grinder_1.png,30.3030303,3.079228963,0.832125152,1678.175,730.59035,320.18946,95.56000001,0,saw,5.4,4.577333333,3,4.066666667,10,tool,5,4.07,4,grinder,3,3.06,7,angle grinder,2,2.18709742,12,circular saw,1,NA,11,diy,1,3.91,3,power saw,1,8,1.951008231,gun,1,3,4.6,wheels,1,6,NA,saw grinder,1,10,NA,dt,1,2,NA,sander,1,6,NA,engine,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,grinder,grinder_2.png,28.125,2.687784548,0.847901621,1354.67037,627.84297,236.81938,94.17407407,0,saw,5.4,4.018751837,3,5.260869565,9,tool,7,4.07,4,grinder,4,3.06,7,angle grinder,3,2.18709742,12,sander,2,2.5,6,power saw,1,1.951008231,8,drill,1,5,3.96,cutter,1,6,3.47,hand saw,1,7,1.540833766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,grinder,grinder_3.png,25,2.953243357,0.889014835,1659.871429,772.99656,330.61001,98.86666655,0,tool,4.07,3.754611401,4,6.058823529,7,saw,4,5.4,3,grinder,3,3.06,7,angle grinder,3,2.18709742,12,circular saw,2,2.12709949,11,power saw,1,1.951008231,8,drill,1,5,3.96,planer,1,6,2.06,glass,1,5,4.92,blue,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,grinder,grinder_4.png,25,3.050339858,0.881745961,1475.334483,611.09096,222.41033,96.54827574,0,angle grinder,2.18709742,3.049627339,12,7.769230769,8,tool,6,4.07,4,sander,4,2.5,6,saw,3,5.4,3,grinder,3,3.06,7,electric sander,2,0.996765722,14,power saw,1,8,1.951008231,circular saw,1,11,2.12709949,power drill,1,10,1.951008231,diy machine,1,10,NA,power tool,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,hardtop,hardtop_1.png,90.90909091,0.583584487,0.291792243,967.4709678,635.96404,223.87201,91.12903225,0,car,5.44,5.44,3,3,30,bentley,1,NA,7,retro car,1,1.172856981,8,chevy deville,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,hardtop,hardtop_2.png,87.5,0.793564443,0.341769603,860.4322581,436.00306,153.48176,94.35806453,0,car,5.44,5.44,3,3,28,sports car,1,3.387700829,9,vintage car,1,2.553068223,10,retro car,1,1.172856981,8,muscle car,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,hardtop,hardtop_3.png,93.75,0.399790067,0.252239448,1157.24375,925.13858,320.53828,92.73750001,0,car,5.44,5.44,3,3,30,vehicle,1,4.52,7,vintage car,1,2.553068223,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,hardtop,hardtop_4.png,87.09677419,0.74832655,0.374163275,1053.283871,813.93861,286.52261,95.3774194,0,car,5.44,5.273667185,3,3.482758621,27,classic car,2,3.028174186,10,vintage car,1,2.553068223,10,caddilac car,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,harvester,harvester_1.png,25,2.99436123,0.865564509,1401.557692,877.21504,337.18441,99.53846155,0,harvester,3.15,3.704183047,9,8.238095238,8,tractor,8,3.84,7,combine harvester,3,2.868921995,16,farm,2,4.81,4,machine,2,4.83,7,thresher,2,2.39,8,snow plough,1,10,2.385931806,farm vehicle,1,11,1.297795718,digger,1,6,3.81,vehicle,1,7,4.52,farming vehicle,1,14,NA,corn harvester,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
